user_id,age,gender,city_tier,device_os,platform,income_band,activity_segment,interest_1,interest_2,interest_3,country,signup_days_ago,is_premium
u_04419,23,F,tier_1,Android,mobile_app,low,active,coding,smartphones,business,RU,482,0
u_04420,30,F,tier_2,iOS,mobile_app,low,casual,healthy,cycling,sportswear,RU,301,0
u_04421,30,F,tier_2,iOS,mobile_app,low,active,car_rental,wearables,makeup,RU,579,0
u_04422,33,F,tier_1,Android,mobile_web,mid,casual,furniture,weekend_trips,delivery,RU,551,0
u_04423,34,M,tier_2,iOS,mobile_web,mid,active,casual,laptops,books,RU,414,0
u_04424,26,F,tier_3,iOS,mobile_app,mid,power,school,casual,shoes,RU,322,0
u_04425,31,F,tier_3,Android,mobile_app,mid,power,skincare,wallets,hotels,RU,924,0
u_04426,28,F,tier_1,Android,mobile_app,low,casual,music,football,wearables,RU,22,0
u_04427,36,U,tier_3,Android,mobile_web,high,active,accessories,investing,design,RU,205,0
u_04428,24,F,tier_2,iOS,mobile_app,low,active,fitness,loans,books,RU,1037,0
u_04429,29,M,tier_2,Windows,desktop_web,mid,casual,smartphones,flights,coffee,RU,735,0
u_04430,50,F,tier_2,Windows,desktop_web,mid,active,wellness,books,luxury,RU,814,0
u_04431,33,F,tier_3,iOS,mobile_app,mid,casual,repair,events,audio,RU,594,0
u_04432,27,M,tier_1,Android,mobile_app,low,active,restaurants,gaming,furniture,RU,724,0
u_04433,32,M,tier_1,Android,mobile_app,mid,active,outdoor,wearables,appliances,RU,624,0
u_04434,31,M,tier_1,iOS,mobile_app,low,casual,repair,investing,makeup,RU,802,0
u_04435,22,F,tier_1,macOS,desktop_web,low,active,appliances,luxury,car_rental,RU,1077,0
u_04436,18,M,tier_1,iOS,mobile_app,low,active,fitness,cards,music,RU,583,0
u_04437,20,M,tier_1,Android,mobile_web,mid,active,coffee,music,coding,RU,739,0
u_04438,42,F,tier_1,macOS,desktop_web,high,casual,audio,healthy,football,RU,929,0
u_04439,47,F,tier_2,macOS,desktop_web,mid,casual,cards,football,casual,RU,142,0
u_04440,40,M,tier_2,Android,mobile_app,mid,active,restaurants,accessories,decor,RU,660,0
u_04441,28,M,tier_3,Android,mobile_app,mid,new,investing,cinema,fitness,RU,735,1
u_04442,45,M,tier_2,iOS,mobile_app,high,casual,flights,business,hotels,RU,764,0
u_04443,33,M,tier_1,iOS,mobile_app,low,power,healthy,insurance,wearables,RU,53,0
u_04444,28,F,tier_2,iOS,mobile_app,mid,casual,wearables,casual,music,RU,953,0
u_04445,54,M,tier_3,iOS,mobile_app,low,active,books,restaurants,cinema,RU,681,0
u_04446,47,M,tier_3,Android,mobile_app,high,power,business,healthy,wearables,RU,22,0
u_04447,51,F,tier_2,Android,mobile_app,mid,casual,cinema,laptops,smartphones,RU,40,0
u_04448,27,F,tier_3,Android,mobile_app,low,casual,cycling,insurance,skincare,RU,506,0
u_04449,21,U,tier_1,Android,mobile_app,mid,power,football,hotels,wearables,RU,137,0
u_04450,40,F,tier_2,Android,mobile_app,high,active,coffee,furniture,fragrance,RU,252,0
u_04451,30,M,tier_2,Android,mobile_app,high,active,design,snacks,books,RU,783,0
u_04452,39,F,tier_1,Android,mobile_app,mid,casual,shoes,books,accessories,RU,419,0
u_04453,18,M,tier_2,iOS,mobile_app,mid,new,running,fragrance,music,RU,838,0
u_04454,29,F,tier_2,Android,mobile_app,low,casual,skincare,healthy,furniture,RU,96,0
u_04455,38,M,tier_3,iOS,mobile_app,mid,active,outdoor,delivery,fitness,RU,282,0
u_04456,48,F,tier_2,Android,mobile_app,high,active,coffee,insurance,outdoor,RU,365,0
u_04457,31,M,tier_3,iOS,mobile_app,low,new,flights,haircare,car_rental,RU,368,1
u_04458,33,F,tier_2,Android,mobile_app,mid,casual,smartphones,skincare,delivery,RU,900,0
u_04459,35,F,tier_1,Android,mobile_app,mid,casual,sportswear,coding,skincare,RU,505,0
u_04460,34,M,tier_2,Android,mobile_app,low,active,loans,fitness,decor,RU,1036,0
u_04461,29,F,tier_1,Android,mobile_app,high,casual,business,running,fragrance,RU,277,1
u_04462,40,M,tier_1,Android,mobile_app,mid,active,cinema,accessories,flights,RU,1068,0
u_04463,26,F,tier_1,iOS,mobile_app,mid,new,football,sportswear,loans,RU,517,0
u_04464,27,F,tier_3,Windows,desktop_web,low,power,outdoor,wallets,makeup,RU,582,0
u_04465,46,M,tier_2,Android,mobile_app,low,active,wearables,accessories,furniture,RU,740,0
u_04466,33,M,tier_1,iOS,mobile_web,high,new,furniture,healthy,books,RU,8,0
u_04467,28,M,tier_1,Android,mobile_app,low,casual,running,furniture,school,RU,732,0
u_04468,47,F,tier_1,Windows,desktop_web,mid,casual,coding,laptops,streaming,RU,327,0
u_04469,40,F,tier_2,Android,mobile_app,low,casual,furniture,decor,appliances,RU,959,1
u_04470,39,M,tier_2,iOS,mobile_app,mid,active,coding,language,streaming,RU,1006,0
u_04471,18,M,tier_2,Windows,desktop_web,mid,new,haircare,weekend_trips,investing,RU,677,0
u_04472,30,F,tier_2,Android,mobile_app,mid,active,weekend_trips,loans,haircare,RU,935,0
u_04473,25,M,tier_3,macOS,desktop_web,mid,active,business,insurance,car_rental,RU,81,0
u_04474,18,F,tier_1,Windows,desktop_web,high,casual,insurance,shoes,weekend_trips,RU,321,0
u_04475,18,M,tier_1,Windows,desktop_web,mid,new,luxury,skincare,fragrance,RU,96,1
u_04476,32,M,tier_3,Android,mobile_web,high,active,cinema,smartphones,restaurants,RU,324,0
u_04477,24,M,tier_2,Android,mobile_app,high,active,cinema,laptops,car_rental,RU,724,0
u_04478,28,M,tier_2,Android,mobile_web,mid,new,cinema,wallets,cards,RU,694,0
u_04479,44,M,tier_2,Windows,desktop_web,low,active,design,smartphones,makeup,RU,125,0
u_04480,40,F,tier_1,Windows,desktop_web,mid,casual,garden,car_rental,audio,RU,712,1
u_04481,35,F,tier_1,Android,mobile_app,low,power,language,insurance,business,RU,236,0
u_04482,32,M,tier_1,Android,mobile_app,mid,power,football,cycling,makeup,RU,394,0
u_04483,19,F,tier_2,Android,mobile_web,mid,casual,snacks,fragrance,streaming,RU,587,0
u_04484,24,U,tier_1,iOS,mobile_app,mid,active,wallets,luxury,coding,RU,988,0
u_04485,37,F,tier_3,Android,mobile_app,low,casual,laptops,outdoor,delivery,RU,894,0
u_04486,33,F,tier_1,Android,mobile_app,mid,casual,restaurants,books,outdoor,RU,402,0
u_04487,39,F,tier_3,macOS,desktop_web,mid,casual,insurance,hotels,language,RU,985,0
u_04488,24,M,tier_1,Windows,desktop_web,low,new,healthy,flights,fragrance,RU,865,0
u_04489,33,F,tier_1,Android,mobile_web,mid,casual,gaming,wellness,streaming,RU,29,0
u_04490,50,F,tier_3,iOS,mobile_app,mid,active,insurance,casual,fitness,RU,160,1
u_04491,18,M,tier_1,Android,mobile_app,mid,new,music,wallets,luxury,RU,354,0
u_04492,63,F,tier_3,Android,mobile_web,low,active,repair,snacks,laptops,RU,481,0
u_04493,29,F,tier_1,macOS,desktop_web,low,casual,healthy,weekend_trips,streaming,RU,1010,0
u_04494,26,F,tier_2,Android,mobile_web,mid,casual,wallets,books,furniture,RU,899,0
u_04495,18,F,tier_1,Android,mobile_web,mid,power,healthy,business,outdoor,RU,1036,1
u_04496,41,F,tier_1,Windows,desktop_web,mid,casual,makeup,design,skincare,RU,972,0
u_04497,22,U,tier_2,Windows,desktop_web,mid,active,music,shoes,cinema,RU,563,0
u_04498,43,M,tier_2,Android,mobile_app,mid,casual,loans,events,business,RU,443,0
u_04499,18,M,tier_1,Windows,desktop_web,mid,casual,laptops,delivery,wellness,RU,112,0
u_04500,30,F,tier_1,Android,mobile_app,mid,new,appliances,business,language,RU,1078,0
u_04501,24,U,tier_1,Android,mobile_app,mid,active,haircare,repair,appliances,RU,475,0
u_04502,19,F,tier_2,Android,mobile_app,mid,new,car_rental,luxury,wellness,RU,982,0
u_04503,35,M,tier_1,Android,mobile_app,mid,active,insurance,hotels,design,RU,153,0
u_04504,39,M,tier_2,Android,mobile_app,mid,casual,coding,wearables,gaming,RU,72,0
u_04505,35,M,tier_3,iOS,mobile_app,high,casual,sportswear,garden,flights,RU,468,0
u_04506,18,F,tier_1,iOS,mobile_app,low,active,laptops,restaurants,cards,RU,841,0
u_04507,38,U,tier_2,iOS,mobile_web,mid,active,wellness,makeup,skincare,RU,419,0
u_04508,31,F,tier_2,iOS,mobile_app,mid,active,repair,fitness,coffee,RU,455,0
u_04509,44,M,tier_3,Windows,desktop_web,high,power,skincare,outdoor,events,RU,373,0
u_04510,47,F,tier_1,Android,mobile_web,mid,casual,fragrance,language,coffee,RU,322,0
u_04511,48,F,tier_2,Windows,desktop_web,mid,casual,restaurants,books,furniture,RU,1038,0
u_04512,22,F,tier_1,iOS,mobile_app,mid,casual,car_rental,football,garden,RU,924,0
u_04513,18,M,tier_2,Android,mobile_app,high,active,business,laptops,events,RU,498,0
u_04514,34,M,tier_1,macOS,desktop_web,low,casual,decor,running,loans,RU,117,0
u_04515,24,M,tier_2,Android,mobile_app,mid,new,wearables,outdoor,coffee,RU,375,0
u_04516,23,F,tier_3,macOS,desktop_web,low,new,laptops,football,appliances,RU,61,1
u_04517,28,M,tier_1,Android,mobile_app,mid,casual,school,garden,coding,RU,1046,0
u_04518,20,M,tier_1,iOS,mobile_app,low,power,shoes,car_rental,smartphones,RU,54,0
u_04519,31,F,tier_1,Android,mobile_app,mid,casual,accessories,design,school,RU,624,0
u_04520,35,U,tier_1,Windows,desktop_web,mid,active,cinema,decor,music,RU,768,0
u_04521,46,F,tier_1,Windows,desktop_web,mid,active,car_rental,accessories,laptops,RU,395,1
u_04522,33,M,tier_2,Android,mobile_web,low,power,streaming,cycling,coffee,RU,128,0
u_04523,18,F,tier_3,Windows,desktop_web,low,casual,wearables,smartphones,snacks,RU,861,1
u_04524,41,M,tier_2,macOS,desktop_web,high,power,cycling,coffee,fitness,RU,1039,0
u_04525,18,F,tier_1,Android,mobile_app,mid,power,insurance,school,music,RU,98,1
u_04526,36,F,tier_3,Android,mobile_web,mid,power,design,football,coffee,RU,34,0
u_04527,49,M,tier_1,Windows,desktop_web,high,active,garden,coffee,streaming,RU,666,0
u_04528,25,F,tier_1,Android,mobile_app,mid,casual,fitness,hotels,coffee,RU,772,0
u_04529,32,F,tier_3,iOS,mobile_web,mid,casual,music,running,smartphones,RU,514,0
u_04530,31,U,tier_1,Windows,desktop_web,mid,power,insurance,streaming,design,RU,70,0
u_04531,44,F,tier_1,Windows,desktop_web,mid,casual,weekend_trips,garden,sportswear,RU,1063,0
u_04532,34,F,tier_1,Android,mobile_app,high,active,gaming,books,investing,RU,767,0
u_04533,37,M,tier_1,Android,mobile_app,low,active,cycling,fitness,running,RU,1069,0
u_04534,42,M,tier_3,Android,mobile_web,mid,active,accessories,loans,flights,RU,45,0
u_04535,34,M,tier_1,Android,mobile_app,high,active,hotels,weekend_trips,books,RU,221,1
u_04536,35,M,tier_1,Android,mobile_app,high,active,cinema,books,snacks,RU,868,1
u_04537,37,M,tier_3,macOS,desktop_web,mid,casual,loans,football,healthy,RU,479,0
u_04538,26,F,tier_1,Android,mobile_web,mid,power,music,garden,delivery,RU,603,0
u_04539,46,M,tier_3,Android,mobile_web,mid,casual,cinema,wallets,accessories,RU,990,0
u_04540,21,M,tier_2,Android,mobile_app,high,active,restaurants,repair,flights,RU,716,0
u_04541,34,F,tier_1,iOS,mobile_app,low,active,haircare,investing,books,RU,663,0
u_04542,26,M,tier_3,Windows,desktop_web,mid,power,football,decor,loans,RU,494,0
u_04543,43,F,tier_3,Android,mobile_app,low,active,wearables,furniture,repair,RU,462,0
u_04544,34,F,tier_2,Android,mobile_web,mid,casual,fitness,outdoor,cinema,RU,692,1
u_04545,18,M,tier_1,Windows,desktop_web,low,casual,music,wallets,fitness,RU,278,0
u_04546,36,F,tier_3,Android,mobile_web,high,active,investing,fragrance,business,RU,191,0
u_04547,38,M,tier_2,Windows,desktop_web,mid,new,loans,cycling,shoes,RU,382,1
u_04548,30,M,tier_3,macOS,desktop_web,high,power,snacks,appliances,laptops,RU,512,0
u_04549,31,F,tier_3,Android,mobile_web,low,casual,accessories,car_rental,fitness,RU,614,0
u_04550,30,F,tier_2,iOS,mobile_app,mid,active,sportswear,wellness,running,RU,1055,0
u_04551,19,F,tier_1,iOS,mobile_web,mid,casual,coffee,garden,football,RU,419,0
u_04552,21,M,tier_1,Windows,desktop_web,low,new,school,sportswear,fitness,RU,1091,0
u_04553,49,M,tier_2,Android,mobile_app,low,active,restaurants,investing,coffee,RU,575,0
u_04554,35,M,tier_1,Android,mobile_app,low,power,books,healthy,smartphones,RU,931,0
u_04555,27,M,tier_1,Android,mobile_app,low,casual,decor,audio,gaming,RU,815,0
u_04556,43,F,tier_1,Android,mobile_web,mid,casual,audio,furniture,wallets,RU,545,1
u_04557,18,M,tier_2,Android,mobile_app,mid,casual,car_rental,wallets,music,RU,445,0
u_04558,32,M,tier_1,Android,mobile_web,low,casual,running,flights,makeup,RU,404,0
u_04559,35,F,tier_3,iOS,mobile_app,mid,new,design,delivery,repair,RU,1045,1
u_04560,18,F,tier_2,Windows,desktop_web,high,active,cinema,casual,running,RU,246,1
u_04561,24,M,tier_1,Android,mobile_app,high,casual,loans,wellness,fitness,RU,340,0
u_04562,24,F,tier_1,iOS,mobile_app,mid,casual,design,cinema,cards,RU,348,0
u_04563,43,F,tier_3,Windows,desktop_web,high,power,laptops,appliances,books,RU,262,0
u_04564,36,F,tier_3,iOS,mobile_web,mid,casual,streaming,language,cards,RU,632,1
u_04565,34,F,tier_2,Android,mobile_web,low,power,laptops,hotels,garden,RU,1085,0
u_04566,31,M,tier_2,Windows,desktop_web,low,casual,events,design,investing,RU,605,0
u_04567,41,M,tier_1,Android,mobile_app,high,active,sportswear,school,snacks,RU,843,0
u_04568,37,M,tier_1,Windows,desktop_web,low,power,healthy,gaming,investing,RU,558,0
u_04569,18,M,tier_3,iOS,mobile_app,low,casual,laptops,wellness,events,RU,629,0
u_04570,37,F,tier_2,Android,mobile_web,high,active,fitness,smartphones,wellness,RU,409,0
u_04571,37,F,tier_1,Android,mobile_app,mid,active,car_rental,outdoor,restaurants,RU,406,1
u_04572,27,U,tier_2,Windows,desktop_web,high,new,casual,shoes,business,RU,853,1
u_04573,49,M,tier_1,Android,mobile_web,high,power,design,coding,school,RU,232,0
u_04574,37,F,tier_1,Android,mobile_web,mid,active,business,luxury,wearables,RU,300,1
u_04575,39,F,tier_3,Android,mobile_app,mid,casual,music,car_rental,casual,RU,245,0
u_04576,29,F,tier_1,Android,mobile_app,mid,casual,fitness,design,insurance,RU,909,0
u_04577,25,M,tier_1,Android,mobile_app,mid,active,outdoor,makeup,streaming,RU,466,0
u_04578,50,F,tier_2,Android,mobile_app,mid,casual,restaurants,cinema,delivery,RU,215,0
u_04579,37,F,tier_2,Android,mobile_app,low,active,garden,investing,streaming,RU,618,0
u_04580,65,M,tier_1,Android,mobile_app,mid,active,garden,wallets,cinema,RU,437,0
u_04581,36,F,tier_1,iOS,mobile_app,high,casual,streaming,appliances,coding,RU,987,1
u_04582,30,M,tier_2,Android,mobile_web,mid,active,restaurants,events,haircare,RU,129,0
u_04583,22,M,tier_1,Windows,desktop_web,mid,active,events,laptops,school,RU,401,0
u_04584,28,F,tier_2,Android,mobile_app,mid,new,healthy,laptops,decor,RU,167,0
u_04585,26,M,tier_1,Android,mobile_app,low,active,snacks,coding,flights,RU,164,0
u_04586,50,F,tier_2,macOS,desktop_web,mid,active,books,flights,insurance,RU,366,0
u_04587,36,M,tier_2,iOS,mobile_app,mid,new,wellness,makeup,music,RU,581,0
u_04588,41,M,tier_1,Android,mobile_app,mid,new,fragrance,flights,cinema,RU,434,0
u_04589,38,F,tier_2,macOS,desktop_web,low,active,casual,coding,football,RU,279,1
u_04590,40,F,tier_1,Android,mobile_app,mid,casual,business,skincare,snacks,RU,101,0
u_04591,34,F,tier_1,Android,mobile_app,mid,active,design,language,restaurants,RU,857,0
u_04592,41,M,tier_1,Android,mobile_web,low,power,design,school,loans,RU,501,0
u_04593,34,F,tier_1,Android,mobile_app,mid,casual,books,luxury,coding,RU,243,0
u_04594,49,M,tier_1,Android,mobile_app,mid,new,furniture,car_rental,cards,RU,861,0
u_04595,27,M,tier_2,Windows,desktop_web,low,new,business,hotels,football,RU,940,0
u_04596,37,F,tier_1,Android,mobile_app,mid,casual,restaurants,wellness,cycling,RU,706,0
u_04597,26,M,tier_1,Android,mobile_web,low,active,wellness,coffee,fitness,RU,487,0
u_04598,29,F,tier_3,Android,mobile_app,high,active,wellness,luxury,wallets,RU,938,0
u_04599,27,F,tier_3,Windows,desktop_web,mid,casual,outdoor,investing,car_rental,RU,645,0
u_04600,25,F,tier_1,Android,mobile_app,low,active,insurance,football,events,RU,929,0
u_04601,35,M,tier_2,Android,mobile_app,low,active,running,flights,cards,RU,639,0
u_04602,39,M,tier_3,Android,mobile_app,low,casual,shoes,business,makeup,RU,132,0
u_04603,18,F,tier_1,Android,mobile_app,high,active,appliances,casual,football,RU,498,0
u_04604,26,M,tier_2,macOS,desktop_web,low,active,cycling,healthy,laptops,RU,619,0
u_04605,37,U,tier_2,Android,mobile_app,mid,new,language,hotels,casual,RU,819,0
u_04606,30,F,tier_1,Android,mobile_app,mid,casual,coding,hotels,cards,RU,279,1
u_04607,31,M,tier_1,Android,mobile_app,low,casual,furniture,wallets,cards,RU,321,0
u_04608,47,U,tier_1,iOS,mobile_app,mid,new,luxury,fragrance,events,RU,5,0
u_04609,32,M,tier_2,iOS,mobile_app,low,active,wellness,language,fragrance,RU,287,0
u_04610,43,F,tier_2,Android,mobile_app,low,active,healthy,smartphones,design,RU,1070,1
u_04611,40,U,tier_2,Windows,desktop_web,mid,active,delivery,snacks,streaming,RU,271,0
u_04612,45,M,tier_2,iOS,mobile_app,low,power,outdoor,wearables,appliances,RU,102,0
u_04613,27,M,tier_1,Windows,desktop_web,high,casual,shoes,garden,cycling,RU,337,1
u_04614,22,F,tier_2,Windows,desktop_web,high,active,coding,snacks,loans,RU,749,0
u_04615,19,F,tier_1,iOS,mobile_web,low,active,fitness,wellness,makeup,RU,468,0
u_04616,22,M,tier_1,Android,mobile_app,low,active,restaurants,flights,insurance,RU,956,0
u_04617,45,F,tier_1,Windows,desktop_web,low,active,restaurants,hotels,language,RU,85,0
u_04618,28,F,tier_3,iOS,mobile_app,mid,new,cards,furniture,makeup,RU,836,0
u_04619,32,M,tier_2,Android,mobile_app,mid,active,books,gaming,football,RU,1003,0
u_04620,32,F,tier_1,Android,mobile_app,mid,casual,audio,coffee,design,RU,244,0
u_04621,21,F,tier_2,Android,mobile_app,mid,casual,wellness,sportswear,wearables,RU,498,0
u_04622,43,F,tier_1,Android,mobile_app,mid,active,wellness,music,skincare,RU,759,0
u_04623,35,M,tier_3,Android,mobile_app,low,power,fragrance,language,investing,RU,1077,0
u_04624,42,F,tier_3,Android,mobile_app,low,new,fitness,cycling,laptops,RU,262,0
u_04625,32,F,tier_1,macOS,desktop_web,mid,casual,books,cycling,cards,RU,935,0
u_04626,41,F,tier_2,Android,mobile_app,high,power,books,insurance,fitness,RU,194,0
u_04627,31,M,tier_2,Android,mobile_web,mid,new,loans,outdoor,running,RU,172,0
u_04628,53,M,tier_1,Windows,desktop_web,low,casual,garden,running,football,RU,805,0
u_04629,32,F,tier_1,iOS,mobile_web,low,active,language,running,business,RU,51,0
u_04630,28,M,tier_1,Android,mobile_app,mid,power,outdoor,makeup,delivery,RU,416,0
u_04631,45,F,tier_2,Android,mobile_app,high,new,football,wellness,snacks,RU,702,0
u_04632,18,M,tier_2,iOS,mobile_app,high,active,audio,streaming,outdoor,RU,880,0
u_04633,25,M,tier_2,Android,mobile_web,low,new,hotels,events,shoes,RU,118,1
u_04634,42,M,tier_1,Android,mobile_web,mid,casual,flights,snacks,events,RU,244,0
u_04635,30,U,tier_2,Windows,desktop_web,high,active,wallets,investing,business,RU,757,0
u_04636,41,M,tier_1,Android,mobile_app,high,power,insurance,laptops,cinema,RU,372,0
u_04637,30,F,tier_1,macOS,desktop_web,mid,casual,language,car_rental,haircare,RU,866,0
u_04638,36,M,tier_1,iOS,mobile_app,mid,casual,flights,insurance,business,RU,146,0
u_04639,23,M,tier_2,Android,mobile_web,mid,casual,insurance,luxury,outdoor,RU,662,0
u_04640,36,M,tier_1,Android,mobile_app,low,new,repair,loans,running,RU,275,1
u_04641,18,M,tier_1,Android,mobile_app,mid,casual,insurance,running,garden,RU,11,0
u_04642,29,F,tier_1,Android,mobile_web,mid,casual,running,accessories,insurance,RU,607,1
u_04643,44,F,tier_2,macOS,desktop_web,mid,new,fragrance,smartphones,casual,RU,745,0
u_04644,28,M,tier_2,Android,mobile_web,low,new,hotels,wellness,garden,RU,499,0
u_04645,27,F,tier_2,Android,mobile_app,high,casual,coding,decor,events,RU,1020,0
u_04646,32,M,tier_2,macOS,desktop_web,mid,casual,outdoor,fragrance,wellness,RU,348,0
u_04647,52,F,tier_1,Android,mobile_web,mid,active,skincare,design,wallets,RU,666,0
u_04648,28,F,tier_2,iOS,mobile_app,low,active,fitness,cards,delivery,RU,227,0
u_04649,35,F,tier_1,Android,mobile_app,mid,power,healthy,cycling,wearables,RU,441,1
u_04650,42,M,tier_1,Android,mobile_app,low,power,wellness,books,car_rental,RU,880,0
u_04651,18,F,tier_2,macOS,desktop_web,mid,active,insurance,decor,casual,RU,490,0
u_04652,38,M,tier_1,iOS,mobile_app,mid,casual,fragrance,outdoor,flights,RU,751,0
u_04653,46,F,tier_1,Android,mobile_web,high,casual,streaming,coffee,healthy,RU,365,1
u_04654,48,M,tier_2,macOS,desktop_web,low,casual,makeup,wearables,casual,RU,661,0
u_04655,31,U,tier_3,Android,mobile_web,mid,power,insurance,repair,shoes,RU,280,0
u_04656,18,M,tier_1,Android,mobile_app,low,casual,audio,shoes,fragrance,RU,787,0
u_04657,18,M,tier_1,Windows,desktop_web,high,casual,insurance,weekend_trips,snacks,RU,1012,0
u_04658,32,F,tier_1,Android,mobile_web,mid,power,snacks,flights,cinema,RU,959,0
u_04659,39,M,tier_2,Android,mobile_app,mid,power,audio,delivery,loans,RU,500,1
u_04660,20,M,tier_2,iOS,mobile_app,high,casual,investing,casual,skincare,RU,657,1
u_04661,28,M,tier_1,Android,mobile_app,mid,active,car_rental,wellness,insurance,RU,131,1
u_04662,35,M,tier_3,iOS,mobile_web,low,casual,skincare,accessories,delivery,RU,555,0
u_04663,24,F,tier_3,macOS,desktop_web,high,power,audio,books,language,RU,49,0
u_04664,26,U,tier_3,Android,mobile_app,mid,active,repair,shoes,skincare,RU,770,0
u_04665,23,F,tier_1,iOS,mobile_app,mid,casual,cycling,restaurants,loans,RU,204,0
u_04666,44,M,tier_1,Android,mobile_app,mid,casual,hotels,snacks,garden,RU,636,0
u_04667,31,M,tier_2,Android,mobile_app,low,casual,insurance,makeup,streaming,RU,870,0
u_04668,43,F,tier_3,macOS,desktop_web,low,active,music,shoes,language,RU,867,0
u_04669,56,M,tier_2,iOS,mobile_app,high,casual,casual,design,cards,RU,811,1
u_04670,46,M,tier_3,Android,mobile_app,mid,active,music,audio,running,RU,921,0
u_04671,44,F,tier_1,Android,mobile_web,mid,active,delivery,healthy,insurance,RU,954,0
u_04672,33,M,tier_1,Android,mobile_app,mid,power,school,decor,skincare,RU,43,0
u_04673,18,M,tier_3,Android,mobile_app,mid,active,sportswear,car_rental,streaming,RU,340,1
u_04674,26,M,tier_3,Android,mobile_app,high,casual,furniture,coding,football,RU,19,0
u_04675,28,U,tier_1,iOS,mobile_web,mid,power,car_rental,shoes,accessories,RU,750,0
u_04676,29,F,tier_1,Android,mobile_app,mid,active,gaming,smartphones,laptops,RU,760,1
u_04677,38,M,tier_2,Android,mobile_app,mid,casual,flights,loans,gaming,RU,1093,0
u_04678,18,F,tier_2,Android,mobile_app,low,casual,cards,wallets,luxury,RU,286,0
u_04679,24,F,tier_1,Android,mobile_web,mid,casual,music,makeup,wallets,RU,1045,0
u_04680,35,F,tier_2,macOS,desktop_web,high,power,design,appliances,insurance,RU,136,0
u_04681,38,M,tier_1,Android,mobile_app,mid,active,language,flights,wallets,RU,42,1
u_04682,24,F,tier_1,iOS,mobile_web,mid,active,delivery,coding,wearables,RU,1062,0
u_04683,35,F,tier_2,Android,mobile_app,mid,active,cycling,wellness,decor,RU,498,0
u_04684,20,M,tier_2,Android,mobile_web,mid,casual,haircare,accessories,wearables,RU,33,0
u_04685,41,M,tier_1,iOS,mobile_app,mid,casual,fragrance,cinema,sportswear,RU,95,0
u_04686,43,F,tier_1,Android,mobile_app,mid,new,accessories,makeup,football,RU,66,1
u_04687,26,F,tier_2,macOS,desktop_web,high,new,cinema,football,casual,RU,397,0
u_04688,27,M,tier_1,Android,mobile_app,mid,casual,insurance,wallets,business,RU,240,0
u_04689,40,F,tier_3,Android,mobile_app,low,power,running,investing,audio,RU,87,0
u_04690,30,F,tier_2,Android,mobile_app,mid,casual,luxury,investing,healthy,RU,586,0
u_04691,18,F,tier_3,Windows,desktop_web,high,casual,fragrance,business,haircare,RU,763,0
u_04692,34,F,tier_2,iOS,mobile_web,high,new,flights,books,audio,RU,164,0
u_04693,28,F,tier_1,Android,mobile_app,low,active,coffee,investing,skincare,RU,509,1
u_04694,20,M,tier_2,iOS,mobile_app,low,casual,wearables,furniture,school,RU,639,0
u_04695,26,M,tier_3,Android,mobile_app,mid,active,investing,delivery,music,RU,943,0
u_04696,26,M,tier_1,Android,mobile_app,high,new,fitness,events,wallets,RU,334,0
u_04697,44,F,tier_1,Windows,desktop_web,high,active,music,coffee,loans,RU,872,0
u_04698,25,F,tier_1,Windows,desktop_web,mid,casual,fitness,casual,luxury,RU,1035,0
u_04699,25,M,tier_2,Android,mobile_web,low,casual,wearables,accessories,school,RU,388,0
u_04700,47,M,tier_3,Android,mobile_web,high,active,gaming,music,cards,RU,206,0
u_04701,45,M,tier_1,iOS,mobile_web,low,casual,events,cards,books,RU,21,0
u_04702,18,F,tier_1,Android,mobile_web,mid,new,coding,fitness,wearables,RU,557,0
u_04703,18,M,tier_3,Android,mobile_web,high,power,snacks,skincare,wearables,RU,169,0
u_04704,39,F,tier_2,iOS,mobile_app,mid,casual,coding,wellness,flights,RU,155,0
u_04705,18,M,tier_3,Android,mobile_app,high,new,coffee,delivery,insurance,RU,1008,1
u_04706,50,F,tier_1,Android,mobile_app,mid,new,business,running,fitness,RU,986,0
u_04707,30,M,tier_1,Android,mobile_web,low,casual,cycling,music,laptops,RU,592,0
u_04708,40,M,tier_1,iOS,mobile_app,low,power,insurance,fragrance,events,RU,56,1
u_04709,21,M,tier_2,macOS,desktop_web,low,active,skincare,car_rental,streaming,RU,626,0
u_04710,31,M,tier_1,Android,mobile_web,mid,active,gaming,business,delivery,RU,713,0
u_04711,22,F,tier_2,Windows,desktop_web,high,casual,laptops,insurance,decor,RU,1031,0
u_04712,49,M,tier_3,Android,mobile_web,low,new,design,audio,cycling,RU,631,0
u_04713,22,F,tier_1,iOS,mobile_app,mid,casual,insurance,cinema,fragrance,RU,312,0
u_04714,28,F,tier_1,Android,mobile_web,mid,active,running,luxury,weekend_trips,RU,203,1
u_04715,32,F,tier_1,iOS,mobile_app,mid,new,cinema,shoes,design,RU,237,0
u_04716,26,F,tier_1,Windows,desktop_web,mid,new,loans,luxury,sportswear,RU,758,0
u_04717,39,M,tier_3,Android,mobile_app,low,casual,healthy,hotels,luxury,RU,857,1
u_04718,37,M,tier_3,macOS,desktop_web,low,casual,outdoor,makeup,coffee,RU,77,0
u_04719,18,M,tier_1,Android,mobile_app,mid,new,accessories,smartphones,business,RU,57,1
u_04720,42,F,tier_2,macOS,desktop_web,mid,active,coffee,car_rental,laptops,RU,335,0
